id,ref,Fallow_Cotton,NonComerc_Cotton,Pasture2,Soybean_Comerc1,Soybean_Comerc2,Soybean_Cotton,Soybean_Fallow1,Soybean_Fallow2,Soybean_NonComerc1,Soybean_NonComerc2,Soybean_Pasture,Water,Cerrado,Pasture,Forest
435,Soybean_Comerc2,3.6129678963791636,2.8072944529340624,2.427799211172101,2.1964814064258626,2.356889494516263,3.2349099204551166,2.2947588177243197,2.702784065920432,2.14206736100086,2.5111812082026126,2.4295180207102636,10.441513500283465,2.680363147684931,2.3342694510644098,3.6731178021854562
436,Soybean_Comerc2,2.895513317745645,2.551627074389504,2.2880205252431827,1.4036583145196058,1.483878523513828,2.3962761233534686,2.068513231588674,1.8579124436035592,1.737970465171433,1.599683081685954,1.887137806816613,10.025377374326846,2.9640995498171177,2.743731488751053,3.200244753865099
437,Soybean_Comerc2,2.5913130390727757,2.354230764309457,2.3725285878050437,1.5903807931672957,1.6934648530997518,2.4482170427959984,1.8285682523992945,1.7611224346259604,1.6613617978072517,1.6725635081564147,1.843049806713068,9.78488596029439,2.866728428686806,2.514565260537647,3.932202156510429
438,Soybean_Comerc2,2.6651555970541163,3.0228811963541475,2.1257352895048314,2.473815776434618,2.3635019890397264,2.6702240300697224,2.473328596964875,3.3617797498334197,2.0384542704171724,2.97680191413335,1.9845593593467687,11.322295227081245,1.814703337802421,1.421312620569414,2.343519678699922
439,Soybean_Comerc2,2.6651555970541163,3.0228811963541475,2.1257352895048314,2.473815776434618,2.3635019890397264,2.6702240300697224,2.473328596964875,3.3617797498334197,2.0384542704171724,2.97680191413335,1.9845593593467687,11.322295227081245,1.814703337802421,1.421312620569414,2.343519678699922
440,Soybean_Comerc2,2.6898484912852973,2.444204285403581,3.6338071861841295,1.8269165524394306,1.9349620778074035,2.0624617223062085,3.1724188011670242,2.533479992425786,2.7195827462242663,2.3347866380025644,2.7810278913885704,9.758089083499502,4.556732332322392,3.46115821236937,5.377709674457943
441,Soybean_Comerc2,2.700599169680975,3.1647816367657446,3.3069508098174785,2.2676072160983933,2.298716583047446,2.403508890365893,3.3817093471284654,3.1341179137605013,3.0334607748432196,2.6103630407266567,3.0196274164326624,9.45563329560242,3.5960927064052965,3.3971786227165666,3.918371468218947
442,Soybean_Comerc2,2.7729632082358053,2.541058893057643,3.438729061688233,1.887685353948903,2.073180433104848,2.2290364219772174,3.2510077880488057,3.2667912246719757,2.62724048218397,2.676183062677354,2.350722105086735,10.348026053552966,3.7288118901081084,3.141812226857278,4.061729328047218
443,Soybean_Comerc2,2.426114481101712,2.8391253028251833,3.3073859061144377,2.3535851458308046,2.3895615285912166,2.2232812677974474,3.3358118611300096,2.90330779043163,3.1913365460105667,2.872546375327671,3.092047559498089,9.81103328649039,4.520657227775625,3.6731675442563043,4.016253025220276
444,Soybean_Comerc2,2.752264011819217,3.017113465906976,3.352794289493238,2.022649957100276,1.9937186182796756,2.270705154937769,3.0769673344913384,2.8991223005268667,2.644925997988823,2.221647201400057,2.7954919625331494,9.34480474524017,3.2261308361962997,3.346627360461677,4.730767883090715
445,Soybean_Comerc2,2.7624492691758706,2.7507152974310727,4.17087691172323,2.173689883295558,2.2036949694689287,2.4410249119033014,3.6128276267517245,3.2736175009797397,2.916798963464634,2.615047156889433,3.0378169951836056,10.094107049534626,3.9834225787303588,3.429566429051116,4.997807751328099
446,Soybean_Comerc2,2.638213468526205,2.7988405609691327,4.693575251277408,2.2315926824542425,2.301225277878998,2.3618385950192304,3.8500628503599077,2.963155166294464,3.2843042234220245,2.5129709558032585,3.1600964068071367,9.47890413208372,5.208578539431659,4.36277845124807,6.030509458955772
447,Soybean_Comerc2,2.51259193626625,2.596755544228894,3.3459648521017433,1.96784642812599,2.074847429988203,2.1628698136652913,2.9455844237278814,2.9977739444831792,2.378764285450306,2.575371755610525,2.5155659232504632,10.28665943083103,3.784343634018761,3.267202928250648,3.93475098718099
448,Soybean_Comerc2,2.794626055071491,3.1381911183091016,4.246545718056025,2.5517243549729605,2.7319976244493716,2.738909359187612,3.8824611578591086,2.787006275507247,3.749708216367777,2.9221245593611203,3.73604224111798,9.383617171310064,5.059889573014472,4.3372460880929875,6.080284875299694
449,Soybean_Comerc2,2.9819067688554237,3.1916435987659635,4.308979038203066,2.4552002715752077,2.549533970952049,2.856186940714859,3.6413097139277997,3.102287790856965,3.3917933008446712,2.578206000049841,3.577122718957285,8.99615119736879,3.819992455366331,3.5820886815374684,4.205367566380083
450,Soybean_Comerc2,3.1205745428373564,3.0548487064383076,3.5723102917982574,2.148260963372357,2.186276524231105,2.34764121127411,2.969652739218769,2.669824978390823,2.7643593459286815,2.2614931327094583,3.0118187135255554,9.091270346109146,3.512833332454729,3.5838475956877596,4.812854179586979
451,Soybean_Comerc2,3.3629021727939876,3.0205112330755646,3.5416998176553793,1.8951105475018997,2.0021855746224713,2.493428849747581,2.744906288902904,2.7446710034677144,2.340856520500187,2.2684961015329113,2.589831485811244,9.137050112012995,3.886728509983947,3.152466448369024,3.945169918175128
452,Soybean_Comerc2,2.7979987049307287,3.0652676687627793,4.06036774061293,2.340734716720224,2.3119448959311697,2.2029634033796803,3.354354639240625,2.71264438128926,3.187190490894687,2.239803178678007,3.3234680258741625,9.023356900296143,4.965997146935596,4.120180171483904,4.642250471878565
453,Soybean_Comerc2,3.674844327968719,2.8114895554079142,2.1279498672161288,1.7515374739777598,1.6955338810625968,2.089501370732517,1.8331340373888814,2.0475591549637047,2.0361155336671137,2.1655805139556548,2.430959322172228,9.5329482309204,3.4483811878582555,2.7482713306377793,4.928356404403412
454,Soybean_Comerc2,3.2854458295909543,3.4188419849641605,3.857400079230925,2.8812774948799276,2.885751446359722,3.0208487663450194,3.5792196748245275,3.3865627167363486,3.5636020478520627,2.868935347523681,3.959006689131539,8.66558647381646,4.518094919871981,4.259749555792835,5.781458296861953
455,Soybean_Comerc2,2.7087089298198728,2.733119506800234,2.8898975007868777,1.7005044322702916,1.7058888516757564,2.2667206542687617,2.671618962444151,2.474014124710716,2.2034729388651946,2.1006965892246066,2.253505168800816,8.949601934495815,3.339075917095271,2.911409840763065,3.488473950295401
456,Soybean_Comerc2,4.0716970872112475,3.5945119531980922,2.933275076517417,2.507432429368255,2.597515149478022,2.8082116136305513,3.200705125042328,4.229311357235842,2.35432359013208,3.5210538164004226,1.7696321679129914,13.069010690051917,2.6301753182042096,2.540944688692672,1.8060851580799875
457,Soybean_Comerc2,4.041298479557654,2.821368700593942,2.345943580230597,2.3940585247619524,2.2078288538228334,2.3060736619423094,2.4749637901469717,3.587293050738622,1.8540978998094273,3.4622049540587954,2.0399976304927763,13.29261613752212,2.6063437625708072,2.31170867533331,2.9110355093083573
458,Soybean_Comerc2,3.011563251008967,2.8467050351052414,3.5743629935123544,1.859214212384829,1.9185683034822916,2.3674619152077843,2.892293598869358,2.4769674965126005,2.3160698621924785,2.0867254246962568,2.6716094491129576,9.203609512717735,3.636444372512103,3.24569908138482,4.136482830637311
459,Soybean_Comerc2,3.7137545038755757,3.093352470795585,2.2087968954569726,1.8650279006794837,1.878600859698505,2.156194212151333,2.30746534058681,2.7512432845817356,1.6892429907406097,2.456694172180835,1.6013591933488733,11.684040756518225,2.724597549190456,2.180710958132617,3.222953322858775
460,Soybean_Comerc2,3.1523117372876617,2.760121847808646,2.9357714358382365,1.5050955393632788,1.628388182462592,2.0223273159709905,2.5115040972269704,2.4241964810471344,2.0352915603886,1.9303609097767074,2.4044947856906442,9.536301895220394,3.085405015039028,2.9866232727977517,4.069682531322561
461,Soybean_Comerc2,3.5531754116514147,3.061911603123654,2.882431838659461,1.5912243044044834,1.6510149668365495,2.2809890782688274,2.4303706637122193,2.3791316300871097,2.163883513318002,1.953755546077921,2.138288997298571,10.24121869580586,2.9001996502904204,2.6557793541545345,3.4525392880411543
462,Soybean_Comerc2,3.346680192877709,2.8967571108360914,2.5950749601441356,1.5740092066766467,1.612841513434963,2.213416738362494,2.2941344029887585,2.221024052840627,1.7962836991026543,1.9034191474028401,2.0906871229517288,7.315018031004684,3.239281670901877,2.5988778335296914,4.2017186974694205
463,Soybean_Comerc2,4.089790038256779,2.8655070677889434,1.827313505935724,1.5240145588174396,1.4806275467894292,2.300617340325421,1.7175935682791992,2.01364280201458,1.5113951114718722,1.9316399413629641,1.6754017274044042,10.222396347442391,2.5566031476984765,2.094301374192749,3.5304580399073444
464,Soybean_Comerc2,2.9596982330568533,2.4362617972932914,2.8302037560821596,1.3811021785493227,1.4780641369089955,1.8000464107570318,2.577448988421999,2.2921317900519167,2.0851193497790126,1.602921239681168,2.1862257344980636,9.50300055383224,3.0705154154171255,2.6590463855180557,3.674904871776553
465,Soybean_Comerc2,4.150682180836697,2.831701074693261,2.356935040247424,1.5224472095232595,1.716536698855601,2.7862041356751472,2.0688228147228362,1.8468207027086625,1.73496230368177,1.6125330516689764,2.395433638259819,9.268690994580755,3.1109524845765835,2.3692573619037103,4.638754376157664
466,Soybean_Comerc2,3.7643002336353937,3.0889220790118097,2.7235221524868005,2.107304506811282,2.1387382481919524,2.213653783886075,2.6521339881679253,3.2892218624812193,2.1196011783039514,2.8930546179608387,2.191458258985615,12.299149976128797,2.8783390845250607,2.5193204890025016,3.043406086593643
467,Soybean_Comerc2,3.219671981670903,2.752744076855552,3.6147335570669457,2.1466613984096186,2.2235078630418914,2.7894682946100433,3.155430110097603,2.7359218118534745,2.7253528060225958,2.5948751171876414,2.998042219145097,9.597613970433667,4.248031559285883,3.3074370469141465,4.246401671770892
468,Soybean_Comerc2,2.690539618118173,2.4667576601982977,2.2731932238926316,2.54355627514541,2.1960068545660905,2.0454802575980313,2.1339311708230717,3.492330273313233,2.7191037235633813,2.26761794230449,2.9516110563518,8.742114761320986,3.149208356197839,2.5500806688043873,3.9809632302607993
469,Soybean_Comerc2,2.742324961727993,2.7355072643492306,3.353383848965441,1.848274199090759,1.9896445519182235,2.550995242139472,2.77172643166038,2.3555743877827617,2.5344490499599104,2.2413235703247496,2.775690657193196,9.243829356348806,3.730122654501043,2.9400213720869637,4.0438347216092465
470,Soybean_Comerc2,3.1985910364640846,2.589445594288346,3.2767672025774237,2.2234732472683167,2.053163591250053,1.7920934438500769,3.0630946744242435,3.2553937406294784,2.3849269466626155,2.3916815715424353,2.573762288523693,9.746673188067703,3.7583603411579305,3.102724077616816,4.630055082122264
471,Soybean_Comerc2,2.793405235939368,2.5278951989280434,1.9059009117727665,2.320747524870647,2.0955229245344698,2.074462584470181,2.104596699414922,3.2302524641340815,2.356483932663811,2.061164434448504,2.643586643223861,9.342587629167003,2.513524075149273,2.187693560026881,3.029305537965115
472,Soybean_Comerc2,2.839907958924403,2.4528619383558903,1.944610786198037,2.0138307909988358,1.7424107974108096,1.9037547057398996,2.159309321313422,2.482438937538855,2.129940328859684,1.9842280505877972,2.0750222111182066,10.257946266660506,2.5039136769490025,2.2362815130138447,2.630514035597436
473,Soybean_Comerc2,3.095717315293529,3.230211566769251,2.3813575153607327,2.077119409825777,1.9093055789414324,2.543988010757471,2.5011269753720606,2.5600418921116956,2.483867340569508,1.7892997460084825,2.6747006630849044,7.909384644535464,2.7940636760082995,2.7211715497893434,3.9698544940042995
474,Soybean_Comerc2,2.249060368540565,2.2029007474774516,2.552977818022705,2.0913000950966727,1.9319367432395889,2.032249494997316,2.483177491668305,3.006568959128185,2.3126579529852993,2.400874536633587,2.1810075730594107,9.494464389693206,3.3065236352059326,2.6044159015209014,3.1470838792272557
475,Soybean_Comerc2,2.5498344446270798,2.5179407218814722,3.6658045478715056,2.1456804343483595,2.03630011656203,2.3474577506737027,3.0735477397599573,3.1621512004669157,2.626441943741991,2.322263248519539,2.893978912859767,9.050669585378186,3.566572996426866,3.3202070232385186,4.398336193105135
476,Soybean_Comerc2,2.671328254281407,2.706654775786003,3.6271040569745407,2.3972233677212906,2.2948706523821323,2.4385911276000214,3.1393475703643867,3.0199036009399753,2.619060757209036,2.36419777570462,2.7287499571038305,8.097701844690746,3.230005998564119,3.235422659768442,5.153976575768438
477,Soybean_Comerc2,3.0661621856928765,3.00032222535626,2.4459344994384735,1.732418064925926,1.7938179386137185,2.54169498546973,2.5439011758074317,2.6148535565386526,1.9159721471614881,1.6055604077195282,2.221369764040481,7.249480520489812,2.699826370927544,2.6206873914396205,3.1929327168364443
478,Soybean_Comerc2,2.888547219443326,2.4666497278237234,2.892285649747122,1.9729809131731708,1.9625342927472642,1.935954705822569,2.4336210668308755,2.4365135786690995,2.1930876887394795,1.9500614793726334,2.5543758782128054,8.075638145443016,3.241301117496469,2.9136089922533297,3.832601570115809
479,Soybean_Comerc2,3.158338636923531,2.738438292909066,3.141039515584619,2.2701592986249426,2.1473415302428096,2.160106125905193,2.7495987756895657,2.6863984826835,2.571967253644147,2.1520040549617545,3.2875608547411863,9.358530276365546,3.246625394730532,3.2458822434519123,3.8741473822268357
480,Soybean_Comerc2,3.566567426357644,3.272159889225147,3.943102793493253,2.271246377918962,2.3418059060110927,2.653464299989417,3.413994550570931,2.8673690596819297,3.2058405934824434,2.5387167538386226,3.2872046917652886,9.650316933436578,4.323500300554631,4.171367809699596,4.915238914790056
481,Soybean_Comerc2,3.7935829180391063,3.2200823558959133,3.8388833233813937,2.199355074886964,2.2307614919834746,2.5628970841379464,3.2375112388550606,2.7849014031529333,3.039351046672621,2.4502782380747465,3.1852188246955695,9.286938113557644,4.157196195606614,4.021573389732524,4.848681325059996
482,Soybean_Comerc2,3.0310052923699833,3.0055417086448037,2.979245009712241,1.9512680104586264,1.8975433091402614,2.2028733989701013,2.597606898317951,2.2790857835716416,2.3966429217905008,1.9434701257963891,2.652673159087722,9.351428410327964,3.6422631611218836,3.0077001309758185,3.7025510599643163
483,Soybean_Comerc2,3.0761825925778084,2.540649685132546,3.106507978884417,1.6031938198062907,1.5001339961018887,1.834852782937866,2.6785192065510453,2.385980746182779,2.3560237473688876,1.81684854637654,2.4422543386522806,8.886242614079864,3.90553277270433,3.160578404255973,3.77623293987818
484,Soybean_Comerc2,3.644271879885248,3.560867724267864,3.4316044295015224,2.2982052070210743,2.200880788850291,2.663153628292221,3.0060729945629756,2.6909056897475825,2.636362449859593,2.2581469055352548,2.770687063076564,9.367011051897364,3.986865544940726,3.451502501218296,3.268541180264293
485,Soybean_Comerc2,3.6728326109770992,3.3897884825828486,3.9812929124380605,2.5146559590796063,2.408530822483722,2.516551811131999,3.492454302956958,2.896083717206416,3.027739178658824,2.367411977122619,3.538832188636637,9.29395030393617,4.491359516388443,3.9365028252426404,4.135495412798757
486,Soybean_Comerc2,3.284903975005578,2.5302811836926002,2.9545525425329098,1.8961224105858971,1.8126967480682055,1.9297514813756638,2.974156466819731,2.69914156876529,2.835645678019852,2.1630603198147784,2.5318331026726497,9.422257780235118,4.111106948952009,3.305449406158569,3.0797179668248216
487,Soybean_Comerc2,3.534041871437866,2.9675634021629493,3.165296441810597,1.6610660747046666,1.8190399551783845,2.4609043385866123,2.530068322372932,2.2939689532282075,2.1393099161951104,1.86686182570489,2.630910581807338,9.315031034910582,3.484428807876699,3.1232602444284923,4.325000310696255
488,Soybean_Comerc2,3.319520159678306,2.9541494527809102,3.4377520321106103,1.5498607640451203,1.916162054330174,2.665267294360891,2.946174258580333,2.1946438605051957,2.554685658401629,1.819996276627736,2.4395486828693107,9.290161744316858,3.3961517796614387,3.336798796791747,3.945059002226624
489,Soybean_Comerc2,3.377112280266243,2.961244107080001,2.9649669336810818,2.1956300697853823,2.276877746052822,3.060870117827333,2.1890827039975855,2.3852724743253972,1.9673694089891225,1.7744161595868535,3.0061888531967815,8.603315520817777,3.3701385263604196,2.9948022334965927,3.9570014107113094
490,Soybean_Comerc2,3.4629952433282174,3.046701912734688,2.7708170236562735,1.68672127830919,1.786780639100412,2.2524499154418094,2.662388397454682,2.45971148591754,2.3425029896628025,2.174769407469085,2.359716765772296,10.153975391765165,3.4798422779614437,3.0753496344015487,3.4716276294301074
491,Soybean_Cotton,3.2937018748369002,2.538243485803187,2.8617802153087184,2.066616787517307,1.8802671014008052,1.7461860035606263,2.948550834539182,3.0754764202983798,2.4506714982793127,2.3666074799143724,2.4699950806058277,10.67139119349169,3.5926491821771624,3.05302457224667,3.691530570717471
492,Soybean_Cotton,3.3682871453827796,2.8853303092226645,3.865458985251529,2.7283298889149727,2.6459193987674543,2.320300881295048,3.6867356134230502,3.813282420367815,3.192964964143811,2.8544469876347742,3.5314543713594677,10.671260823384944,4.147080871093995,3.6210164402485865,4.358288549731637
493,Soybean_Cotton,3.2949944729875824,3.3711762354220935,4.353225967830186,2.4175169111757198,2.6802018670362453,2.1828529299905988,4.0255247479085385,4.313643131601488,2.9286788103071437,3.27696286111729,2.89615168242812,10.925161108076287,4.707547332111778,3.8866688736893678,4.614394321360659
494,Soybean_Cotton,2.5895446270913878,2.156724905577995,3.621105395503716,2.3197889776736633,2.071672791030026,1.8615245092840893,3.285613385633287,3.7654889805852365,2.6988706440832075,2.625795675880362,2.6361729634968603,9.585757479547057,3.5749561039986504,3.3541451550239496,3.618590175962408
495,Soybean_Cotton,1.3568781411041981,2.3621749229230344,4.288621126181904,4.170994916154758,4.090815316454662,3.945869413741126,3.614450811948161,3.7944396321343477,4.271036609473045,4.185842788467535,3.740718750642463,6.996466459318547,3.567253437876205,3.149901372792333,4.90024732834195
496,Soybean_Cotton,3.1625740269637768,2.811797558707129,3.984882161803713,3.293369404269566,2.882576465923878,2.5180288883721036,3.975002407504987,4.273694832036782,3.2208304227756006,3.1285024873204947,3.3048391462748987,9.7632852493685,4.095248806561638,3.59362141719295,4.3387426030200285
497,Soybean_Cotton,3.2261876614955685,3.040235034837818,3.6515809303300713,3.027237891808137,2.7598108747532715,2.292053104651282,3.873165203286026,3.8949865795658063,3.5974052383028132,2.8748939995202423,3.6917529298315963,9.51851358398579,4.446159788001291,4.011804846717922,4.110054626497094
498,Soybean_Cotton,2.7200770645686227,2.378731914197624,3.3623567400871823,2.1347115039220537,1.9510884250156169,1.9962086402657928,3.0825387721238178,3.43222105283791,2.61935044197298,2.539618168648957,2.5074539848398834,9.061032075016534,3.0770029412273137,2.9798911965398234,3.703382202034986
499,Soybean_Cotton,3.699426706719913,3.396656100374869,2.8410190910700814,1.9707656514385372,1.957394695320065,2.3997063257367826,2.8318509596445813,2.7515455064117655,2.5104302612844034,2.001656888410345,2.6115160474254737,10.237081466760058,3.2894601070759966,3.1371843196944598,3.7699700230912354
500,Soybean_Cotton,3.0605187157037017,2.808361090898742,3.110698658763357,2.081857554010349,1.9061792342542114,1.9613793681239733,2.55476547948642,3.106625559279118,1.9499484466450436,2.2777742647602013,2.265556188146978,10.95846268936116,3.272604654235675,2.816358410467459,3.496382575869572
501,Soybean_Cotton,2.0982670305096196,1.9400822105695592,2.7439130693891087,2.214809381209188,1.929569049235857,2.165634623174814,2.3725860494300908,3.033812701421767,2.568853215646809,2.616969384030221,2.1994708753549843,8.985587073721158,2.434335233710753,2.219597933727292,3.035330834502388
502,Soybean_Cotton,3.1392900405955735,2.7034316178598843,3.0111459405081824,2.108379235459467,1.9061372155240746,1.8795882561011643,2.5728298381051613,3.0692574461588444,2.180985759955761,2.1607329885081583,2.6347787988734392,10.428587733558492,3.238868445021374,2.982610391779509,3.511936377896012
503,Soybean_Cotton,3.123740398469458,2.704161708892542,2.325514310608866,1.6578127361021966,1.5916990072793582,1.9133265257312815,2.32461056437774,2.530245448207167,1.8336163126938254,1.6707800358422487,2.2913982874671066,10.067912227461196,2.771226149795908,2.8589032169802095,3.323810753546009
504,Soybean_Cotton,2.313938262660298,2.1651433668073126,3.260686170754943,2.2631148334800386,2.1439059172737456,1.8416698569758223,3.0342788386091817,2.9303211368788795,2.6104062514965447,2.6127925789661006,2.6495120627995257,10.91616724554014,3.4738633113291377,2.752729606537884,3.562633552912739
505,Soybean_Cotton,1.8392709947006791,2.410978264881586,3.9242246948810435,2.41336075543918,2.2269597429406525,2.047222897664602,3.4369599603944305,3.220727326729458,2.938509279888596,2.7201399366118473,3.398528720996286,9.040683799542585,4.210952384059963,3.6555224096136594,4.721233115503211
506,Soybean_Cotton,1.658358780671394,2.0244486246639393,3.567444704864296,2.5680993692956227,2.369262198276381,2.0438708199585482,3.0693155572112167,2.8199832824796247,3.0409667345410942,2.684635163336687,3.53309639647685,9.536110492604468,4.251144258118661,3.718747702081441,4.549317653355617
507,Soybean_Cotton,1.6611986428083394,2.2849543925573124,3.836015874368275,2.4493673122160184,2.3525247593246568,2.1823029438168944,3.2662922178523965,3.051923587658079,2.934571501155747,2.739344826549349,3.5924043784629625,9.42306357302298,4.2195857571595115,3.6913844491874825,4.013426429030012
508,Soybean_Cotton,1.547524165327522,2.0974250983494933,3.614890060381552,1.9706305149686607,1.980925535559498,1.9946696302883755,3.200755527253974,2.971554135530757,2.637369730777906,2.6048655147735422,2.9033695517961537,9.452868410141605,3.8804670820854827,3.2401230862842647,4.171800238742333
509,Soybean_Cotton,1.6447526684039577,2.2107603029966567,4.156110497426697,2.3996513056949156,2.4458964019193763,2.249764289092708,3.252215110469139,2.9068313242135817,3.562279785463035,3.109310827029761,3.518618831317698,9.524251995959734,4.289035471204334,3.742991711726975,4.768561136642484
510,Soybean_Cotton,2.4969359132463143,2.2807253620830035,3.493865779872128,2.5721231308648274,2.387085764357547,2.1846975962916266,2.7382798858759245,3.694094917260596,2.828268901910328,3.078193832813712,3.2462236952282475,9.576429292968431,3.5551008156812576,3.198873526788575,4.254425174044763
511,Soybean_Cotton,2.412004158028094,2.694447132829062,3.6489014275689535,2.010416229347044,2.0474133123796565,2.144809670022175,3.4908869638311755,3.2617086413501504,2.8158471569208303,2.8346699365536034,2.906282651382164,9.390820652001763,4.396083470889312,3.4924021947463864,4.2083753292790735
512,Soybean_Cotton,1.7749345228254376,2.63385174514087,3.4805529608156234,1.949642470195355,1.926718374580216,2.2097566744652752,2.8691330862627544,2.821423898329396,2.5686001230673527,2.4853014048657767,3.075085738678245,8.31525486324928,3.555393006659311,3.341220703133247,5.047934570465725
513,Soybean_Cotton,1.5655368570834147,2.183873114099385,3.3634819429920992,1.7191554960520485,1.6629264274537974,1.9511198642790686,2.9736025189015955,2.9316135742106173,2.407826059079707,2.2130413818445804,2.7775486771959454,8.042503078559315,3.636736326853781,3.1039344069534276,4.13508821145574
514,Soybean_Cotton,2.3326982748672482,2.7200394011637807,2.861417788156036,1.971760701114891,1.8832138730758614,1.961535095581269,3.314792795219104,3.0488957140532453,2.7706526987441076,2.3993326146711813,2.560455368828879,9.709385365412535,3.338484290243475,3.1404137437759996,3.5993028740355744
515,Soybean_Cotton,2.980333850081637,2.5677157440944267,3.557698887470305,1.9043169989974367,1.9298954935842545,1.9253356524096232,3.3462749058520167,3.025064539186082,2.7974687993980156,2.437848578529469,2.5879440923697636,9.952799524071928,4.147045365456831,3.5584744621472515,3.990500144800977
516,Soybean_Cotton,2.82162885610828,2.5216904459493468,3.285956759811183,1.7709353571125792,1.8497010385951644,1.7969722063655436,3.0850812129416725,2.7608311114608317,2.6715959048568707,2.2812620635296104,2.450327122514247,9.859216936130432,4.099021747965549,3.292372320304913,4.150331017588551
517,Soybean_Cotton,3.173252362899322,2.5647885650861717,2.956510179565546,1.9705489257868567,1.9734372480363,1.8472277532983548,2.9923444172326845,3.193923543648829,2.2313917979897453,2.564594159012188,2.3688028628285527,11.21990836573999,3.279564824652293,2.971849455320681,3.7288057643972636
518,Soybean_Cotton,2.4129650828629434,2.847963667002278,3.740489882470096,2.289616300983885,2.2130934608910056,2.2270495270830173,3.59720276934897,3.2581655287469413,2.99812923938474,2.7290273500009237,3.1067754012201405,8.547496166261453,4.057773006159966,3.574297452965595,4.150739930630312
519,Soybean_Cotton,2.5106715549862137,2.4892931484724596,3.357290253070472,2.2568778399382543,2.279102618874867,2.207484434104733,3.0775897036766118,3.4851784920660522,3.3762263503208887,2.832900853753495,3.1861226231888597,8.2037188153002365,3.484981365136121,2.729991437848185,4.4481718323034904
520,Soybean_Cotton,2.9318930271745787,2.7098300497091348,3.1383918768227317,2.236128777510611,2.2146978869838048,2.082076011882371,3.5405965537098947,3.225613184751489,3.1101232356411255,2.636808347127691,2.998867944864191,9.064301157181204,3.7935511482452546,3.5278594805194405,3.565467580062816
521,Soybean_Cotton,2.669183698252337,2.9327309487013546,3.356350114905146,2.2243492964353426,2.252396713670226,2.21692201032206,3.3799763597334813,3.155554271851573,3.0100408694431224,2.5776502974308313,3.0279758239271954,8.800414026750417,4.328443129291365,3.6837920317431427,3.468479572668311
522,Soybean_Cotton,2.4216754971526546,2.3032929855129245,3.0760048077593916,1.8465709380622453,1.7980578896540367,1.827814214972342,2.4678066662712093,2.4339602115632544,2.1035864463457155,1.8212179550944736,2.359088696883712,9.215942227813237,3.177037309418002,2.7211767322063753,4.067036281691049
523,Soybean_Cotton,2.331634201622561,2.2104631140290025,2.6529155246398908,1.5623254245216065,1.7517436509350255,1.8504662058584913,2.761594252652618,2.4321526901663675,2.28171756116469,1.9300409518434698,2.1187595369032386,8.86032709922213,3.2794979945398843,2.5655330031966948,4.3223379929701276
524,Soybean_Cotton,2.476619840849554,2.325363801449554,2.7643538976619846,1.8894477330709396,1.825871383309582,1.7185968907331897,2.7090204238634654,2.8156426874259033,2.366505935571398,1.9447926155345736,2.629918500279878,8.908161780282388,3.4560624074784143,2.8281591756429494,3.1930090968638667
525,Soybean_Cotton,2.8581776925455054,2.7695489791221726,3.4058957610815686,2.274004597795089,2.440654888434452,2.390839397081226,3.662206832608385,3.342341344827398,3.1576571074482183,2.790808860501278,3.1887199932640087,8.028673577722378,4.136549336183297,3.6294660113588493,3.406911762205812
526,Soybean_Cotton,3.000069325248544,2.8123739354416455,3.2245025173584745,1.9492363643250967,1.9773691274463434,2.1181277210901075,3.1286890370026237,2.9078349061623565,2.760663400417312,2.187436532581511,2.7240616005459124,8.981698845377652,3.856073572926752,3.6439496870163683,4.078344326176346
527,Soybean_Cotton,3.0694245918165937,2.9053427750744216,3.0297917304389155,1.5537589411312571,1.639292388843914,2.1336734005000295,2.7407909700095225,2.3810158460338156,2.442567090837709,1.8957873060069048,2.32707643170048,9.143858835676467,3.667461019422682,3.2962909144520527,4.162387732556562
528,Soybean_Cotton,3.5377481884775577,3.400181321390833,2.961862871796168,1.9248034540726522,2.055352621483326,2.8488723777175937,2.6789361798458358,2.2459560775938283,2.0347485192220214,1.567570601675965,2.6159018366590026,8.30248460157258,2.900956289653014,2.3833576800040293,4.38665093025375
529,Soybean_Cotton,1.8482534734164795,2.114201260966133,3.647141400261973,3.6809872585049805,3.6485591653604468,2.6528194292987717,3.420463078245825,2.884756188771704,3.7582639245998974,4.021059064942498,4.064732682438221,9.238578699369283,4.157209229291828,3.7890668549143625,3.1518566389495692
530,Soybean_Cotton,2.026189191562227,2.1193233334076242,4.257644692567777,3.6422305048320145,3.789144210969793,2.9039705674679186,3.58208808090137,3.0893695768588465,3.6270104199840487,4.243472789047059,4.10473377038586,9.458377934156623,4.361194498359775,3.575602437288785,3.7160518984284123
531,Soybean_Cotton,2.6709843882573874,2.41755125177343,3.079739583626693,2.1018832785937716,2.037521245030728,1.7892735532880744,3.3074063608939395,2.9073048645563335,3.02694379562257,2.064395279440533,2.94293864820985,9.473768891185653,3.953718256636258,3.553100705027331,4.266626810390279
532,Soybean_Cotton,2.846540659501201,2.6013092062109395,3.7770695004137997,2.472782692608187,2.448107439847955,2.0616544463618185,3.9495208679514042,3.267351894151509,3.543023714863664,2.4441736529622746,3.3246078431646655,9.95181613288185,4.50563355080008,3.9745188408274683,3.690983307594126
